,depending,necessary,appropriate,inappropriate,as needed,as applicable,otherwise reasonably,sometimes,from time to time,generally,mostly,widely,general,commonly,usually,normally,typically,largely,often,primarily,among other things,may,might,can,could,would,likely,possible,possibly,anyone,certain,everyone,numerous,some,most,few,much,many,various,including but not limited to,Category,BT Coeff,Amb_Terms,Amb_Phrase
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['can'],"['Company should ensure that it can contact its relevant emergency services providers through a mobile phone, fixed-line telephone, or other service.']"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['could'],"['You represent and warrant that you: (a) will use our Business Services solely for business, commercial, and authorized purposes, and not for personal use; (b) will only provide registration information associated with your Company; (c) are authorized to enter into these Business Terms and are at least 18 years old (or the age of majority in your country of residence); and (d) have not been previously suspended or removed from our Business Services, or engaged in any activity that could result in suspension or removal.']"
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N,2.71,['anyone'],"['(c) infringe any trademark, violate any right of publicity, or otherwise violate anyone’s rights.']"
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['may'],"['above, you may opt-out of future communications by contacting WhatsApp at the contact specified at the end of these terms, or by clicking the “unsubscribe” link in any such communication.']"
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,N,2.71,['certain'],"['You must provide certain devices, software, and data connections, which we do not otherwise supply, to use our Business Services.']"
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MN,2.569,"['certain', 'may']","['To use all or certain features of our Business Services, we may require Company to link its WhatsApp business account with the Facebook account used for its business.']"
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['may'],"['Our Business Services may allow Company to access, use, or interact with websites, apps, content, and other products and services that are not provided by WhatsApp.']"
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MN,2.569,"['may', 'may', 'some']","['For example, Company may choose to use third-party data backup services (such as iCloud or Google Drive) that may be used with some of our Business Services.']"
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['may'],['You may only use our Business Services if you have ensured that your use of our Business Services complies with all legal and regulatory requirements; it is your sole responsibility to determine your legal obligations.']
9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1.783,['necessary'],['Company must provide all necessary data disclosures and notices (such as maintaining a privacy policy or labelling marketing messages).']
10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1.783,['necessary'],"['Company must also secure all necessary rights, consents, and permissions (for example, opt-in) to share its customers’ contact and other personal data with WhatsApp, and to communicate with its customers via WhatsApp using this information.']"
