,depending,necessary,appropriate,inappropriate,as needed,as applicable,otherwise reasonably,sometimes,from time to time,generally,mostly,widely,general,commonly,usually,normally,typically,largely,often,primarily,among other things,may,might,can,could,would,likely,possible,possibly,anyone,certain,everyone,numerous,some,most,few,much,many,various,including but not limited to,Category,BT Coeff,Amb_Terms,Amb_Phrase
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CM,1.864,"['from time to time', 'may']","['Please check the Policy from time to time when you visit this website, as the Policy may be amended pursuant to changes to the applicable laws, regulations and guidelines relating to the protection of personal information and changes in the Company policy.\xa0']"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MN,2.569,"['may', 'may', 'including but not limited to']","['The Company may collect and manage information, which may not identify you, including but not limited to device information (e.g., your hardware model, operating system version), used language, region and behavior pattern information, to enhance services through Firebase, Flurry, Fabric, AdMob, AppsFlyer.']"
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,"['may', 'likely']","['Provided, however, that in any of the following cases, the Company may use personal information for purposes other than those set forth herein or provide such to any third party, unless the interest of subject of personal information or any third party is likely to be unreasonably infringed upon.']"
3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CM,1.864,"['can', 'necessary']","['If any separate consent is obtained from any subject of personal information; If there are any special provisions under other laws; If any subject of personal information or its legal representative is not in a position to express its intention or a prior notice cannot be obtained due to an unknown address, etc and it is explicitly acknowledged that such use or provision of personal information is urgently necessary for the benefit of the life, body, or property of any subject of personal information or any third party.(2)']"
4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1.783,['necessary'],"['If it is necessary to entrust the management of personal information hereafter, the Company shall notify of the persons subject to the entrustment, content of the entrusted work, period of entrustment and the terms and conditions of the entrustment contract (which sets forth compliance with laws and regulations relating to the protection of personal information, the prohibition of providing personal information to any third party and responsibilities, etc.) through its personal information protection policy.']"
5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1.783,['necessary'],"['If necessary, the Company shall receive a prior consent thereto.\xa0']"
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['may'],['Rights and Obligations of Subjects of Personal Information(1) Subjects of personal information and the legal representatives of children under age 16 (hereinafter collectively referred to as “subject of personal information” for the purpose of this Article) may file an application for inspection of personal information to the Company by submitting to the Company a written request for inspection of personal information of relevant subjects of personal information and children under age 16 (only in the case of legal representatives) managed by the Company.']
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['possible'],"['In such case, except upon special circumstances, the Company shall reply to such request whether such inspection is possible or not within ten days after the submission of a request for inspection.']"
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['may'],"['In any of the following cases, the Company may restrict or refuse an inspection of personal information after notifying a subject of personal information of the reasons therefor.']"
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,"['likely', 'likely']",['If any inspection is prohibited or restricted under laws; or If any inspection of personal information is likely to cause harm to the life or body of other person or likely to infringe unreasonably on the property or other interest of other person;(2)']
